id_poliza,id_asegurado,numero_poliza,ramo,fecha_inicio_vigencia,fecha_fin_vigencia,monto_asegurado,suma_asegurada,prima,deducible,canal_venta,ciudad,tipo_cobertura,estado_poliza
pol-1bb7ae7c,ase-4610de52,POL-272968D523C7,VEHICULOS,2026-03-15T09:47:46.547315+00:00,2027-03-15T09:47:46.547315+00:00,23438.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-d65ffd5b,ase-c215af16,POL-85294E0F5056,VEHICULOS,2026-04-12T09:47:46.547315+00:00,2027-04-12T09:47:46.547315+00:00,33305.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-b3e3c0b4,ase-33bcc9e3,POL-C02512E31FBB,VEHICULOS,2026-03-23T09:47:46.547315+00:00,2027-03-23T09:47:46.547315+00:00,43948.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-35cc6ade,ase-e7ab9f25,POL-3C80D53E7838,VEHICULOS,2026-03-31T09:47:46.547315+00:00,2027-03-31T09:47:46.547315+00:00,17138.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-d647dad2,ase-faaf69ec,POL-18E07577CBCB,VEHICULOS,2026-03-10T09:47:46.547315+00:00,2027-03-10T09:47:46.547315+00:00,30777.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-04b73bc7,ase-d695705c,POL-C67DBC16CB81,VEHICULOS,2026-03-08T09:47:46.547315+00:00,2027-03-08T09:47:46.547315+00:00,21492.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-5a963e3c,ase-ad76098f,POL-AA9DAE37FBDA,VEHICULOS,2026-03-07T09:47:46.547315+00:00,2027-03-07T09:47:46.547315+00:00,34111.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-bad71655,ase-863d9674,POL-C0C4C22333C5,VEHICULOS,2026-03-08T09:47:46.547315+00:00,2027-03-08T09:47:46.547315+00:00,38527.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-2126322d,ase-e8183a03,POL-E37500CD6060,VEHICULOS,2026-05-17T09:47:46.547315+00:00,2027-05-17T09:47:46.547315+00:00,22616.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-e8939487,ase-2d710523,POL-4844B437CCC6,VEHICULOS,2026-04-28T09:47:46.547315+00:00,2027-04-28T09:47:46.547315+00:00,32544.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-e2746946,ase-a4326e66,POL-434EA65C3578,VEHICULOS,2026-03-05T09:47:46.547315+00:00,2027-03-05T09:47:46.547315+00:00,31094.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-54597835,ase-9f5e4daf,POL-98B47E589C8D,VEHICULOS,2026-04-23T09:47:46.547315+00:00,2027-04-23T09:47:46.547315+00:00,37916.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-1ede761f,ase-d0ea0eb0,POL-E994E5358471,VEHICULOS,2026-04-01T09:47:46.547315+00:00,2027-04-01T09:47:46.547315+00:00,35800.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-36966b2f,ase-770b5ccd,POL-DAE41DBBDF40,VEHICULOS,2026-03-13T09:47:46.547315+00:00,2027-03-13T09:47:46.547315+00:00,41510.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-b890ae6d,ase-6f182343,POL-62CDC5752F7F,VEHICULOS,2026-05-06T09:47:46.547315+00:00,2027-05-06T09:47:46.547315+00:00,24051.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-b7ee6bdd,ase-f1311fbe,POL-15370A8D6BA1,VEHICULOS,2026-05-11T09:47:46.547315+00:00,2027-05-11T09:47:46.547315+00:00,27376.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-e2f6bf94,ase-33faa22b,POL-79D08AE0FA60,VEHICULOS,2026-04-25T09:47:46.548304+00:00,2027-04-25T09:47:46.548304+00:00,17247.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-f14faf7e,ase-a35305b8,POL-67E81E2636B2,VEHICULOS,2026-05-06T09:47:46.548304+00:00,2027-05-06T09:47:46.548304+00:00,38020.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-4f133234,ase-439a7aed,POL-814B66D91F62,VEHICULOS,2026-05-15T09:47:46.548304+00:00,2027-05-15T09:47:46.548304+00:00,16180.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-442f9f90,ase-51b3fcc2,POL-7BE7788E9BA4,VEHICULOS,2026-03-18T09:47:46.548304+00:00,2027-03-18T09:47:46.548304+00:00,15527.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-16d27598,ase-e562882a,POL-26EE4D18D7E6,VEHICULOS,2026-04-07T09:47:46.548304+00:00,2027-04-07T09:47:46.548304+00:00,17455.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-95115bb7,ase-34f5f781,POL-6ACACC6268F0,VEHICULOS,2026-04-24T09:47:46.548304+00:00,2027-04-24T09:47:46.548304+00:00,22176.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-2d6b937f,ase-16cfb6f7,POL-3C88A875E568,VEHICULOS,2026-03-05T09:47:46.548304+00:00,2027-03-05T09:47:46.548304+00:00,37548.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-f67af395,ase-dca877cc,POL-80D023BEC7F1,VEHICULOS,2026-04-28T09:47:46.548304+00:00,2027-04-28T09:47:46.548304+00:00,28213.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-55773bae,ase-6c76ff56,POL-A877A449F655,VEHICULOS,2026-04-21T09:47:46.548304+00:00,2027-04-21T09:47:46.548304+00:00,41042.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-d449106a,ase-6ac643b1,POL-8AC1FEFDF841,VEHICULOS,2026-05-11T09:47:46.548304+00:00,2027-05-11T09:47:46.548304+00:00,20603.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-396741ec,ase-1a4c5872,POL-1B2D1302E0E6,VEHICULOS,2026-05-06T09:47:46.548304+00:00,2027-05-06T09:47:46.548304+00:00,13872.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-6990744b,ase-5f831c5e,POL-EDB1300CF2EE,VEHICULOS,2026-03-04T09:47:46.548304+00:00,2027-03-04T09:47:46.548304+00:00,35385.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-da961645,ase-3f4727a7,POL-B6DE9640BDC6,VEHICULOS,2026-03-28T09:47:46.548304+00:00,2027-03-28T09:47:46.548304+00:00,42617.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-abdaca02,ase-8c981cf3,POL-DB5673E55E2C,VEHICULOS,2026-04-23T09:47:46.548304+00:00,2027-04-23T09:47:46.548304+00:00,41153.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-ae78a029,ase-19092f09,POL-611558B62715,VEHICULOS,2026-02-27T09:47:46.548304+00:00,2027-02-27T09:47:46.548304+00:00,23602.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-7e847608,ase-0a4dacc3,POL-411295854F8B,VEHICULOS,2026-03-12T09:47:46.548304+00:00,2027-03-12T09:47:46.548304+00:00,41920.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-9b687fd8,ase-3e8f750f,POL-56EF3EBBB455,VEHICULOS,2026-03-07T09:47:46.548304+00:00,2027-03-07T09:47:46.548304+00:00,40506.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-7e718f67,ase-3c4bcd5c,POL-A20097B948FC,VEHICULOS,2026-03-07T09:47:46.548304+00:00,2027-03-07T09:47:46.548304+00:00,32293.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-e997f295,ase-e4b66e47,POL-89ED260DD1D1,VEHICULOS,2026-03-27T09:47:46.548304+00:00,2027-03-27T09:47:46.548304+00:00,26885.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-c9f98143,ase-4841da47,POL-AAE862D4BC35,VEHICULOS,2026-04-01T09:47:46.548304+00:00,2027-04-01T09:47:46.548304+00:00,32176.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-63a86951,ase-9bf3e9f4,POL-C19F6BEB2F49,VEHICULOS,2026-04-05T09:47:46.548304+00:00,2027-04-05T09:47:46.548304+00:00,29026.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-32af2d04,ase-22fe5b5a,POL-EB591554F8AA,VEHICULOS,2026-04-19T09:47:46.548304+00:00,2027-04-19T09:47:46.548304+00:00,12691.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-1606c2a5,ase-087739b3,POL-E1065DDC083B,VEHICULOS,2026-03-22T09:47:46.548304+00:00,2027-03-22T09:47:46.548304+00:00,20932.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-45048b39,ase-afe0c246,POL-0E6AD5CA4E0A,VEHICULOS,2026-04-21T09:47:46.548304+00:00,2027-04-21T09:47:46.548304+00:00,42749.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-6f38cb80,ase-a3d3de5a,POL-1C727C004E73,VEHICULOS,2026-05-26T09:47:46.548304+00:00,2027-05-26T09:47:46.548304+00:00,44239.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-ff45baff,ase-2bdc9348,POL-DA35D650307C,VEHICULOS,2026-04-19T09:47:46.548304+00:00,2027-04-19T09:47:46.548304+00:00,12598.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-c90dfedd,ase-4e89b70e,POL-B626FB06310E,VEHICULOS,2026-04-20T09:47:46.548304+00:00,2027-04-20T09:47:46.548304+00:00,27152.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-8611114e,ase-c64cddb8,POL-2C1357C31EC4,VEHICULOS,2026-03-18T09:47:46.548304+00:00,2027-03-18T09:47:46.548304+00:00,36487.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-1e3111de,ase-5de1bfd5,POL-86C3886FF2F2,VEHICULOS,2026-04-05T09:47:46.548304+00:00,2027-04-05T09:47:46.548304+00:00,40646.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-c6429730,ase-a20551f5,POL-BCB7B8037886,VEHICULOS,2026-04-26T09:47:46.548304+00:00,2027-04-26T09:47:46.548304+00:00,22700.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-cb2d621e,ase-e4c37058,POL-484CBF49CBD4,VEHICULOS,2026-03-06T09:47:46.548304+00:00,2027-03-06T09:47:46.548304+00:00,37540.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-53d1b350,ase-0973ff7d,POL-2A209A4618F6,VEHICULOS,2026-04-29T09:47:46.548304+00:00,2027-04-29T09:47:46.548304+00:00,29234.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-51f332fe,ase-efc9349c,POL-AA0BDB74DDDC,VEHICULOS,2026-04-03T09:47:46.548304+00:00,2027-04-03T09:47:46.548304+00:00,27699.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-7157d9b9,ase-01462fe4,POL-FF9CE5A0C63C,VEHICULOS,2026-03-10T09:47:46.548304+00:00,2027-03-10T09:47:46.548304+00:00,29816.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-fde1399e,ase-24a10a30,POL-296B42FBDDD8,VEHICULOS,2026-03-05T09:47:46.548304+00:00,2027-03-05T09:47:46.548304+00:00,29617.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-2fe1199c,ase-4274fb63,POL-6C12BC7A117C,VEHICULOS,2026-05-03T09:47:46.548304+00:00,2027-05-03T09:47:46.548304+00:00,16486.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-2e3b2dfb,ase-bcf6ba4d,POL-8525CC5BA459,VEHICULOS,2026-05-10T09:47:46.548304+00:00,2027-05-10T09:47:46.548304+00:00,30978.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-7594c589,ase-bb915021,POL-5DBBC0BD2CFF,VEHICULOS,2026-03-07T09:47:46.548304+00:00,2027-03-07T09:47:46.548304+00:00,41841.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-a6245ad6,ase-fe97647b,POL-EC708A52A719,VEHICULOS,2026-03-31T09:47:46.548304+00:00,2027-03-31T09:47:46.548304+00:00,29834.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-16f00226,ase-b2172d20,POL-E7E07B968F04,VEHICULOS,2026-03-09T09:47:46.548304+00:00,2027-03-09T09:47:46.548304+00:00,44243.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-1294accc,ase-fff989ef,POL-A480705177F5,VEHICULOS,2026-04-16T09:47:46.548304+00:00,2027-04-16T09:47:46.548304+00:00,13271.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-f905c7e4,ase-48bcb347,POL-4E11CE8DFBD7,VEHICULOS,2026-05-21T09:47:46.548304+00:00,2027-05-21T09:47:46.548304+00:00,13450.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-2f6c4924,ase-755a59f1,POL-ACC12F23EA07,VEHICULOS,2026-05-14T09:47:46.548304+00:00,2027-05-14T09:47:46.548304+00:00,30488.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-7f07ee0c,ase-bab39b76,POL-5A92DD8457AB,VEHICULOS,2026-05-11T09:47:46.548304+00:00,2027-05-11T09:47:46.548304+00:00,40732.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-31b3f956,ase-71cf4d26,POL-C37D35C6BFAE,VEHICULOS,2026-05-26T09:47:46.548304+00:00,2027-05-26T09:47:46.548304+00:00,27257.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-02223119,ase-6f98caaf,POL-683B721FE6CC,VEHICULOS,2026-05-08T09:47:46.548304+00:00,2027-05-08T09:47:46.548304+00:00,12965.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-659d4e44,ase-a11a71ce,POL-7158A8ED00F0,VEHICULOS,2026-04-30T09:47:46.548304+00:00,2027-04-30T09:47:46.548304+00:00,34407.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-c8fe5d2d,ase-42ff0688,POL-2DB4F9628A0B,VEHICULOS,2026-04-18T09:47:46.548304+00:00,2027-04-18T09:47:46.548304+00:00,44662.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-6c739732,ase-f6e627c3,POL-DE1BA9832F6C,VEHICULOS,2026-03-29T09:47:46.548304+00:00,2027-03-29T09:47:46.548304+00:00,14079.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-c8f7641c,ase-4b33e80e,POL-7F82FABCAB06,VEHICULOS,2026-05-17T09:47:46.548304+00:00,2027-05-17T09:47:46.548304+00:00,21574.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-1d561f1a,ase-e2386c2c,POL-D51E235AA2F3,VEHICULOS,2026-04-23T09:47:46.548304+00:00,2027-04-23T09:47:46.548304+00:00,37717.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-d5f5d071,ase-39746434,POL-D44E994A7335,VEHICULOS,2026-03-19T09:47:46.548304+00:00,2027-03-19T09:47:46.548304+00:00,42811.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-8d69445a,ase-c9315300,POL-AA557ACFEDE1,VEHICULOS,2026-05-03T09:47:46.548304+00:00,2027-05-03T09:47:46.548304+00:00,28389.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-5be19aaa,ase-78031d5c,POL-A98AB2C64737,VEHICULOS,2026-05-26T09:47:46.548304+00:00,2027-05-26T09:47:46.548304+00:00,19992.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-02b4906f,ase-972bec81,POL-3A63D32B6A63,VEHICULOS,2026-04-26T09:47:46.548304+00:00,2027-04-26T09:47:46.548304+00:00,37218.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-41be978d,ase-00641e5d,POL-BF67F3FFC4C4,VEHICULOS,2026-04-26T09:47:46.548304+00:00,2027-04-26T09:47:46.548304+00:00,14196.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-d8dd4ddc,ase-e6d57a80,POL-433E41D3161C,VEHICULOS,2026-03-30T09:47:46.548304+00:00,2027-03-30T09:47:46.548304+00:00,18157.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-9c8973a8,ase-91a0b63b,POL-9860B7D44789,VEHICULOS,2026-03-03T09:47:46.548304+00:00,2027-03-03T09:47:46.548304+00:00,25660.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-11a45d9c,ase-0662e672,POL-8478DAEA08F6,VEHICULOS,2026-04-08T09:47:46.548304+00:00,2027-04-08T09:47:46.548304+00:00,32454.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-e0a76e5e,ase-2e068af4,POL-62E746358C72,VEHICULOS,2026-05-07T09:47:46.548304+00:00,2027-05-07T09:47:46.548304+00:00,14764.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-df932210,ase-7d001d0b,POL-6216E97024DA,VEHICULOS,2026-03-18T09:47:46.548304+00:00,2027-03-18T09:47:46.548304+00:00,20004.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-f7dda532,ase-f27d8554,POL-162260404B98,VEHICULOS,2026-03-27T09:47:46.548304+00:00,2027-03-27T09:47:46.548304+00:00,31583.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-3e40a4f6,ase-debc9191,POL-B98A982DA40A,VEHICULOS,2026-04-11T09:47:46.548304+00:00,2027-04-11T09:47:46.548304+00:00,15413.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-d7bafae7,ase-cb3035dc,POL-39DEC8A72CBC,VEHICULOS,2026-04-30T09:47:46.548304+00:00,2027-04-30T09:47:46.548304+00:00,19400.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-9594e4e9,ase-197ec63b,POL-1D6BBAAE3438,VEHICULOS,2026-03-07T09:47:46.548304+00:00,2027-03-07T09:47:46.548304+00:00,40453.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-4bfbd822,ase-8841245d,POL-595523162C56,VEHICULOS,2026-05-26T09:47:46.548304+00:00,2027-05-26T09:47:46.548304+00:00,22968.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-2ab8b1bf,ase-a451ecc9,POL-0912A4B5CF4A,VEHICULOS,2026-03-14T09:47:46.548304+00:00,2027-03-14T09:47:46.548304+00:00,19841.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-985ba233,ase-3476806e,POL-405571EC199D,VEHICULOS,2026-04-26T09:47:46.548304+00:00,2027-04-26T09:47:46.548304+00:00,12585.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-2513f39e,ase-0346e0ef,POL-2ED362328F58,VEHICULOS,2026-03-14T09:47:46.548304+00:00,2027-03-14T09:47:46.548304+00:00,43147.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-d4eb35b0,ase-55c6aa89,POL-2C66BCA88C25,VEHICULOS,2026-03-12T09:47:46.548304+00:00,2027-03-12T09:47:46.548304+00:00,22157.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-9eaea5c1,ase-0eaded6c,POL-B809B0A70977,VEHICULOS,2026-05-16T09:47:46.548304+00:00,2027-05-16T09:47:46.548304+00:00,28300.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-3fae156c,ase-3d7c8dd0,POL-43D14B555824,VEHICULOS,2026-03-25T09:47:46.548304+00:00,2027-03-25T09:47:46.548304+00:00,17990.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-763d5053,ase-d68f424c,POL-FA52E58DE4E5,VEHICULOS,2026-03-09T09:47:46.548304+00:00,2027-03-09T09:47:46.548304+00:00,34178.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-bc56d87f,ase-69a17227,POL-A101E05B71EA,VEHICULOS,2026-05-20T09:47:46.548304+00:00,2027-05-20T09:47:46.548304+00:00,15917.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-f455a686,ase-0d7f6a47,POL-74F657819F7B,VEHICULOS,2026-03-06T09:47:46.548304+00:00,2027-03-06T09:47:46.548304+00:00,22087.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-094e1755,ase-40e1c890,POL-B8F3AEAE7FA8,VEHICULOS,2026-03-20T09:47:46.548304+00:00,2027-03-20T09:47:46.548304+00:00,19038.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-66c8c826,ase-dc3d2248,POL-17E3B763910C,VEHICULOS,2026-03-26T09:47:46.548304+00:00,2027-03-26T09:47:46.548304+00:00,27248.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-e71f6a20,ase-9ed9871d,POL-D2E9AD93A988,VEHICULOS,2026-03-17T09:47:46.548304+00:00,2027-03-17T09:47:46.548304+00:00,34761.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-0db1d2b7,ase-db62d3c4,POL-8BD63C5BB6C8,VEHICULOS,2026-05-03T09:47:46.548304+00:00,2027-05-03T09:47:46.548304+00:00,13399.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-c29d95ab,ase-001ff1c3,POL-09A1A69803A0,VEHICULOS,2026-04-09T09:47:46.548304+00:00,2027-04-09T09:47:46.548304+00:00,35472.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-017b26cc,ase-99ae982f,POL-63576787DC45,VEHICULOS,2026-05-10T09:47:46.548304+00:00,2027-05-10T09:47:46.548304+00:00,28429.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-293bf02f,ase-80b544ab,POL-C8C1AD5DEC41,VEHICULOS,2026-03-26T09:47:46.548304+00:00,2027-03-26T09:47:46.548304+00:00,40672.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-00c7397c,ase-4782d8b9,POL-15A04165D4D8,VEHICULOS,2026-04-20T09:47:46.548304+00:00,2027-04-20T09:47:46.548304+00:00,44118.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-59a46071,ase-da4ff749,POL-DBE1097575AD,VEHICULOS,2026-03-16T09:47:46.548304+00:00,2027-03-16T09:47:46.548304+00:00,24230.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-914523f7,ase-a93de3da,POL-2EE1137237A0,VEHICULOS,2026-04-13T09:47:46.548304+00:00,2027-04-13T09:47:46.548304+00:00,33212.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-d1502c8e,ase-2ae08eba,POL-C2A3C87B76AE,VEHICULOS,2026-03-29T09:47:46.548304+00:00,2027-03-29T09:47:46.548304+00:00,30043.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-9ea750c8,ase-da386197,POL-E88B8F15C553,VEHICULOS,2026-03-18T09:47:46.548304+00:00,2027-03-18T09:47:46.548304+00:00,22508.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-8d2f54af,ase-c0cbee6a,POL-C76CBA21BBD1,VEHICULOS,2026-03-21T09:47:46.548304+00:00,2027-03-21T09:47:46.548304+00:00,22159.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-d451e718,ase-8dba6c46,POL-E3B892A372F8,VEHICULOS,2026-04-20T09:47:46.548304+00:00,2027-04-20T09:47:46.548304+00:00,29258.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-2b5f3ab7,ase-d56906e1,POL-E231F545D47A,VEHICULOS,2026-04-11T09:47:46.548304+00:00,2027-04-11T09:47:46.548304+00:00,41758.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-25e24fe9,ase-048f5959,POL-D83C122DC0D0,VEHICULOS,2026-03-07T09:47:46.548304+00:00,2027-03-07T09:47:46.548304+00:00,36840.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-f7757d54,ase-ba80cd0b,POL-AB276DE44EBF,VEHICULOS,2026-05-04T09:47:46.548304+00:00,2027-05-04T09:47:46.548304+00:00,13226.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-f3e4ca3d,ase-e0d297d6,POL-FDC3EA360D4E,VEHICULOS,2026-04-11T09:47:46.548304+00:00,2027-04-11T09:47:46.548304+00:00,27649.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-f667612e,ase-8ba26861,POL-643A58AFB22D,VEHICULOS,2026-05-19T09:47:46.548304+00:00,2027-05-19T09:47:46.548304+00:00,37394.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-da201ad8,ase-7b0a15ff,POL-C58FA2DE5ACC,VEHICULOS,2026-03-21T09:47:46.548304+00:00,2027-03-21T09:47:46.548304+00:00,44607.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-928b30ae,ase-959d60c0,POL-183CBC84587B,VEHICULOS,2026-05-08T09:47:46.548304+00:00,2027-05-08T09:47:46.548304+00:00,30555.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-9f779b96,ase-b34e47c0,POL-36E2E4A3D3D5,VEHICULOS,2026-04-05T09:47:46.548304+00:00,2027-04-05T09:47:46.548304+00:00,33104.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-443e8528,ase-5c280a61,POL-79A5C279541D,VEHICULOS,2026-05-15T09:47:46.548304+00:00,2027-05-15T09:47:46.548304+00:00,16369.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-29135b6d,ase-236a92e1,POL-321F59570A94,VEHICULOS,2026-05-11T09:47:46.548304+00:00,2027-05-11T09:47:46.548304+00:00,23707.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-0229486f,ase-7a190499,POL-B21D0A812551,VEHICULOS,2026-05-02T09:47:46.548304+00:00,2027-05-02T09:47:46.548304+00:00,19015.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-a2a15861,ase-8af4d867,POL-BFC91F243E62,VEHICULOS,2026-05-03T09:47:46.548304+00:00,2027-05-03T09:47:46.548304+00:00,18471.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-ab7e3b7f,ase-a2a3febd,POL-09BC61C2C478,VEHICULOS,2026-03-15T09:47:46.548304+00:00,2027-03-15T09:47:46.548304+00:00,37467.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-4842f83f,ase-09eb6013,POL-CCDB566C6F5B,VEHICULOS,2026-03-26T09:47:46.548304+00:00,2027-03-26T09:47:46.548304+00:00,28773.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-ee3cdf1e,ase-89fe023b,POL-302BF2D60707,VEHICULOS,2026-04-11T09:47:46.548304+00:00,2027-04-11T09:47:46.548304+00:00,26465.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-b325eff5,ase-c874badb,POL-D2A84C782E1E,VEHICULOS,2026-05-18T09:47:46.548304+00:00,2027-05-18T09:47:46.548304+00:00,12857.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-cc7f2cc7,ase-0f105487,POL-E3CEA8F56019,VEHICULOS,2026-03-05T09:47:46.548304+00:00,2027-03-05T09:47:46.548304+00:00,44204.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
