id_siniestro,codigo_siniestro,score_reglas,ml_proba,ml_threshold,ml_alerta,anom_score_0_1,score_final,semaforo,explicacion,cobertura,sucursal,id_proveedor,etiqueta_fraude_simulada
sin-7daf1cc5,SIN-2026-0097,8,0.3731358456551208,0.75,0,0.10575106416422132,17,VERDE,RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.37 | Anomalía=0.11,CHOQUE,CUENCA,prov-5184cb01,0
sin-ba91993d,SIN-2026-0098,12,0.16870585562137738,0.75,0,0.11905282542690708,17,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.17 | Anomalía=0.12,ROBO,GUAYAQUIL,prov-7d13740f,0
sin-1a9755b3,SIN-2026-0099,11,0.045048848639513105,0.75,0,0.24396200518894315,14,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.05 | Anomalía=0.24,DAÑOS,GUAYAQUIL,prov-5184cb01,0
sin-84ff54c9,SIN-2026-0100,15,0.5052253081397463,0.75,0,0.20344167347603964,27,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.51 | Anomalía=0.20,DAÑOS,QUITO,prov-4f575400,0
sin-68d45cb6,SIN-2026-0101,16,0.23169013816921727,0.75,0,0.11269950941277787,22,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.23 | Anomalía=0.11,ROBO,QUITO,prov-4f575400,0
sin-df6f81cf,SIN-2026-0102,20,0.5397900680866745,0.75,0,0.25347215210657453,33,VERDE,RF-06: Robo con reporte tardío >4d (+8) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.54 | Anomalía=0.25,ROBO,MANTA,prov-7d784f3a,0
sin-b3091b88,SIN-2026-0103,25,0.25525847212201713,0.75,0,0.661727244848097,37,VERDE,Reporte tardío 4–7d (+3) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.26 | Anomalía=0.66,DAÑOS,MANTA,prov-3b49193b,0
sin-27d55998,SIN-2026-0104,12,0.5552104525362489,0.75,0,0.49763229729855546,28,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.56 | Anomalía=0.50,ROBO,QUITO,prov-0ac26afb,0
sin-caf7e3d3,SIN-2026-0105,16,0.7044661370094976,0.75,0,0.3792487290691757,34,VERDE,Borde de vigencia 11–30d (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.70 | Anomalía=0.38,CHOQUE,QUITO,prov-f079cfd7,0
sin-cbca682f,SIN-2026-0106,15,0.7070040303671591,0.75,0,0.2607437888035662,32,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.71 | Anomalía=0.26,ROBO,QUITO,prov-0ac26afb,0
sin-2ba2aea3,SIN-2026-0107,16,0.08117476724777092,0.75,0,0.36988049662142247,21,VERDE,Borde de vigencia <=10d (+8) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.08 | Anomalía=0.37,ROBO,QUITO,prov-b0d3cc8d,0
sin-f0ca701b,SIN-2026-0108,11,0.06068863363923286,0.75,0,0.19096104093636876,14,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.06 | Anomalía=0.19,CHOQUE,GUAYAQUIL,prov-249f3d32,0
sin-df1b909c,SIN-2026-0109,16,0.3183530837761215,0.75,0,0.34007245606447073,26,VERDE,Borde de vigencia 11–30d (+4) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.32 | Anomalía=0.34,ROBO,MANTA,prov-5526123f,0
sin-da616036,SIN-2026-0110,12,0.36877076373257034,0.75,0,0.2704433230834344,22,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.37 | Anomalía=0.27,CHOQUE,QUITO,prov-d3fcaebd,0
sin-2ebe965c,SIN-2026-0111,20,0.6085115525985523,0.75,0,0.2805572455802451,35,VERDE,RF-06: Robo con reporte tardío >4d (+8) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.61 | Anomalía=0.28,ROBO,MANTA,prov-43287921,0
sin-099e1791,SIN-2026-0112,25,0.36659067169204973,0.75,0,0.6589915130994529,39,VERDE,Reporte tardío 4–7d (+3) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.37 | Anomalía=0.66,CHOQUE,CUENCA,prov-a0a6b95e,0
sin-58e38b07,SIN-2026-0113,16,0.04563667586609263,0.75,0,0.09821634229747155,18,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.05 | Anomalía=0.10,ROBO,QUITO,prov-b6b79676,0
sin-bb1d6d09,SIN-2026-0114,11,0.333648632288434,0.75,0,0.3674164561303656,21,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.33 | Anomalía=0.37,CHOQUE,MANTA,prov-0ac26afb,0
sin-c6857856,SIN-2026-0115,18,0.16367713064200198,0.75,0,0.264374387518651,24,VERDE,RF-05: Borde de vigencia <48h (+10) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.16 | Anomalía=0.26,DAÑOS,CUENCA,prov-0aa23277,1
sin-9ae93a87,SIN-2026-0116,8,0.23183720958172738,0.75,0,0.12650537837410317,14,VERDE,RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.23 | Anomalía=0.13,CHOQUE,QUITO,prov-e093cb82,0
sin-927221dc,SIN-2026-0117,8,0.05268658333997298,0.75,0,0.18136808330469723,11,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.05 | Anomalía=0.18,CHOQUE,GUAYAQUIL,prov-101c01bc,0
sin-249eb1cb,SIN-2026-0118,12,0.2789580298101386,0.75,0,0.0360284715201936,18,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.28 | Anomalía=0.04,ROBO,MANTA,prov-dcd901e4,0
sin-9be25ae3,SIN-2026-0119,12,0.3620064545643157,0.75,0,0.48019941646287473,24,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.36 | Anomalía=0.48,ROBO,GUAYAQUIL,prov-dcd901e4,0
sin-f8bdf4a9,SIN-2026-0120,8,0.1237157781796281,0.75,0,0.3104634502852308,14,VERDE,RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.12 | Anomalía=0.31,DAÑOS,QUITO,prov-cbe4b286,0
sin-b240847b,SIN-2026-0121,8,0.08885305045425072,0.75,0,0.3632280719513577,13,VERDE,RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.09 | Anomalía=0.36,DAÑOS,QUITO,prov-bae1157f,0
sin-f1222db0,SIN-2026-0122,16,0.7321381579970067,0.75,0,0.2071045463135578,33,VERDE,Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.73 | Anomalía=0.21,CHOQUE,QUITO,prov-48386eb3,0
sin-a76397ea,SIN-2026-0123,8,0.11145090184686846,0.75,0,0.3967095976183532,14,VERDE,RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.11 | Anomalía=0.40,ROBO,MANTA,prov-48386eb3,0
sin-c57c9a5c,SIN-2026-0124,15,0.611681158646464,0.75,0,0.037381004471400615,28,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.61 | Anomalía=0.04,CHOQUE,QUITO,prov-b28e0eb3,0
sin-d62d8ead,SIN-2026-0125,11,0.1856705559113367,0.75,0,0.33077351461274085,18,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.19 | Anomalía=0.33,CHOQUE,GUAYAQUIL,prov-cd675ee2,0
sin-e9e0bbf0,SIN-2026-0126,22,0.24636612601870997,0.75,0,0.6118908367971617,33,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.25 | Anomalía=0.61,CHOQUE,QUITO,prov-5184cb01,0
sin-1237b6ae,SIN-2026-0127,8,0.03210426114357876,0.75,0,0.37758462991151176,12,VERDE,RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.03 | Anomalía=0.38,ROBO,QUITO,prov-ea7fe3bc,0
sin-3924ba30,SIN-2026-0128,8,0.08102331401347294,0.75,0,0.16011492787935638,11,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.08 | Anomalía=0.16,DAÑOS,MANTA,prov-e9ff4cf2,0
sin-f8e2c1e4,SIN-2026-0129,8,0.12520905369431554,0.75,0,0.12401783635389967,12,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.13 | Anomalía=0.12,ROBO,CUENCA,prov-7d13740f,0
sin-583444bd,SIN-2026-0130,21,0.25048197430752894,0.75,0,0.3233734887821875,29,VERDE,Reporte tardío 4–7d (+3) | RF-03: Proveedor en lista restrictiva (+10) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.25 | Anomalía=0.32,DAÑOS,QUITO,prov-0776898a,0
sin-e3133eeb,SIN-2026-0131,12,0.2614363689752559,0.75,0,0.13794856686136084,19,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.26 | Anomalía=0.14,ROBO,CUENCA,prov-b0d3cc8d,0
sin-86dd4bb9,SIN-2026-0132,12,0.4249725046303583,0.75,0,0.2607322215308223,23,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.42 | Anomalía=0.26,CHOQUE,QUITO,prov-7d784f3a,0
sin-cc965648,SIN-2026-0133,22,0.10356031083023534,0.75,0,0.6293006753333035,30,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.10 | Anomalía=0.63,ROBO,CUENCA,prov-c1720687,0
sin-c1f38fa7,SIN-2026-0134,29,0.9623562851592655,0.75,1,0.4136752530883241,52,AMARILLO,Reporte tardío 4–7d (+3) | RF-03: Proveedor en lista restrictiva (+10) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.96 (alerta) | Anomalía=0.41,CHOQUE,MANTA,prov-0776898a,1
sin-a9dd992f,SIN-2026-0135,18,0.03295898217697074,0.75,0,0.24378763981416704,21,VERDE,RF-03: Proveedor en lista restrictiva (+10) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.03 | Anomalía=0.24,DAÑOS,QUITO,prov-0776898a,0
sin-5c4c15ba,SIN-2026-0136,12,0.3149614540087923,0.75,0,0.14947606924798776,20,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.31 | Anomalía=0.15,CHOQUE,CUENCA,prov-b6b79676,0
sin-74fd6c94,SIN-2026-0137,18,0.06854277168037518,0.75,0,0.11113557250206767,20,VERDE,RF-03: Proveedor en lista restrictiva (+10) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.07 | Anomalía=0.11,DAÑOS,GUAYAQUIL,prov-0776898a,0
sin-521b80b7,SIN-2026-0138,11,0.16864874439170743,0.75,0,0.40187075323919497,18,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.17 | Anomalía=0.40,ROBO,QUITO,prov-d0f96c49,0
sin-9386fdae,SIN-2026-0139,20,0.40872191691203996,0.75,0,0.11665625910574633,29,VERDE,Borde de vigencia <=10d (+8) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.41 | Anomalía=0.12,CHOQUE,MANTA,prov-026bdcdd,0
sin-2f95c582,SIN-2026-0140,11,0.1431663648673039,0.75,0,0.22474220641232306,16,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.14 | Anomalía=0.22,CHOQUE,QUITO,prov-4f575400,0
sin-1658281c,SIN-2026-0141,12,0.07669089614575335,0.75,0,0.35104086021244757,17,VERDE,Borde de vigencia 11–30d (+4) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.08 | Anomalía=0.35,DAÑOS,GUAYAQUIL,prov-dcd901e4,0
sin-2273fd68,SIN-2026-0142,22,0.19195706966602616,0.75,0,0.5523560227757126,31,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.19 | Anomalía=0.55,DAÑOS,GUAYAQUIL,prov-5526123f,1
sin-96732f89,SIN-2026-0143,15,0.36738121744438795,0.75,0,0.1914802813594809,24,VERDE,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.89) (+8) | ML prob=0.37 | Anomalía=0.19,CHOQUE,CUENCA,prov-1f044dba,0
sin-afa3dae1,SIN-2026-0144,16,0.45754173708678625,0.75,0,0.19133262384917482,27,VERDE,Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.46 | Anomalía=0.19,CHOQUE,MANTA,prov-d3fcaebd,1
sin-bdb52151,SIN-2026-0145,8,0.021352134083563016,0.75,0,0.2001644779375746,10,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.02 | Anomalía=0.20,DAÑOS,MANTA,prov-b0d3cc8d,0
sin-eea1b4c2,SIN-2026-0146,20,0.17521759660982766,0.75,0,0.28653689779049135,26,VERDE,RF-06: Robo con reporte tardío >4d (+8) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.18 | Anomalía=0.29,ROBO,CUENCA,prov-c70782ce,0
sin-748de137,SIN-2026-0147,12,0.5067425645340364,0.75,0,0.21961423327012553,24,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.51 | Anomalía=0.22,DAÑOS,CUENCA,prov-3b49193b,0
sin-af36f677,SIN-2026-0148,29,0.9666629973179124,0.75,1,0.844642743310393,57,AMARILLO,RF-05: Borde de vigencia <48h (+10) | Reporte tardío 4–7d (+3) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.97 (alerta) | Anomalía=0.84,ROBO,MANTA,prov-7d13740f,1
sin-3e71178e,SIN-2026-0149,15,0.5578413719249441,0.75,0,0.1721154004186566,28,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.56 | Anomalía=0.17,DAÑOS,MANTA,prov-5ddd5177,0
sin-c5296cbc,SIN-2026-0150,15,0.38414000317215474,0.75,0,0.16212108104934836,24,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.38 | Anomalía=0.16,CHOQUE,CUENCA,prov-57a6ab33,0
sin-cf30da4c,SIN-2026-0151,8,0.19329674520425694,0.75,0,0.1203443565060743,13,VERDE,RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.19 | Anomalía=0.12,DAÑOS,GUAYAQUIL,prov-e90c55e9,0
sin-be3c85db,SIN-2026-0152,15,0.3609774274476925,0.75,0,0.22865615409929793,25,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.36 | Anomalía=0.23,CHOQUE,QUITO,prov-7d13740f,0
sin-aca1f558,SIN-2026-0153,15,0.16929281711637845,0.75,0,0.17003891948353053,20,VERDE,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.17 | Anomalía=0.17,CHOQUE,CUENCA,prov-48386eb3,0
sin-45bcd091,SIN-2026-0154,18,0.03420640022376155,0.75,0,0.6043377061474594,25,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.03 | Anomalía=0.60,ROBO,CUENCA,prov-b6b79676,0
sin-d73fb8a2,SIN-2026-0155,11,0.05120915740076054,0.75,0,0.25221051626766694,15,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.05 | Anomalía=0.25,DAÑOS,GUAYAQUIL,prov-5ddd5177,0
sin-3f12f64c,SIN-2026-0156,15,0.5587101469148119,0.75,0,0.17057557786210356,28,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.56 | Anomalía=0.17,CHOQUE,QUITO,prov-b72e8592,0
sin-c4df1dfe,SIN-2026-0157,11,0.1782828758888995,0.75,0,0.12426639242151226,16,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.18 | Anomalía=0.12,CHOQUE,QUITO,prov-b0d3cc8d,0
sin-6ae84f81,SIN-2026-0158,22,0.26666930784565107,0.75,0,0.5330119033365152,33,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.27 | Anomalía=0.53,DAÑOS,QUITO,prov-e90c55e9,0
sin-62be23cf,SIN-2026-0159,8,0.03353371883103623,0.75,0,0.3054155308934611,12,VERDE,RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.03 | Anomalía=0.31,DAÑOS,QUITO,prov-b0d3cc8d,0
sin-f39acb70,SIN-2026-0160,8,0.26535886541199905,0.75,0,0.07791322391245471,14,VERDE,RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.27 | Anomalía=0.08,DAÑOS,MANTA,prov-d50cab08,0
sin-7ad2685b,SIN-2026-0161,20,0.731332749600462,0.75,0,0.28047095849934905,37,VERDE,RF-06: Robo con reporte tardío >4d (+8) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.73 | Anomalía=0.28,ROBO,GUAYAQUIL,prov-d14b04f5,0
sin-871586a3,SIN-2026-0162,8,0.13369690977966847,0.75,0,0.12416656659858752,12,VERDE,RF-07: Narrativa similar (max_sim=0.89) (+8) | ML prob=0.13 | Anomalía=0.12,ROBO,MANTA,prov-b72e8592,0
sin-b62a6c5e,SIN-2026-0163,23,0.9121023307829054,0.75,1,0.394092049313529,45,AMARILLO,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.91 (alerta) | Anomalía=0.39,CHOQUE,MANTA,prov-0b906778,1
sin-d33a84b7,SIN-2026-0164,8,0.06062712997087168,0.75,0,0.11283014712419048,10,VERDE,RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.06 | Anomalía=0.11,DAÑOS,QUITO,prov-57a6ab33,0
sin-ad741f06,SIN-2026-0165,8,0.10321612976259752,0.75,0,0.055145923592017365,11,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.10 | Anomalía=0.06,CHOQUE,MANTA,prov-0aa23277,0
sin-5bbdc126,SIN-2026-0166,12,0.16363894396574244,0.75,0,0.12443315250719682,17,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.16 | Anomalía=0.12,CHOQUE,CUENCA,prov-5184cb01,0
sin-0ab4bfd0,SIN-2026-0167,26,0.10988844510679657,0.75,0,0.2202033910837763,30,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-03: Proveedor en lista restrictiva (+10) | RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.11 | Anomalía=0.22,ROBO,CUENCA,prov-0776898a,0
sin-b7717972,SIN-2026-0168,15,0.49051847086025097,0.75,0,0.08773622498362862,26,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.49 | Anomalía=0.09,DAÑOS,GUAYAQUIL,prov-e093cb82,0
sin-e7eb9277,SIN-2026-0169,8,0.11984899386924733,0.75,0,0.2632550954261958,13,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.12 | Anomalía=0.26,DAÑOS,GUAYAQUIL,prov-026bdcdd,0
sin-ded3fde5,SIN-2026-0170,12,0.38724509698638016,0.75,0,0.12699592187234765,21,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.39 | Anomalía=0.13,CHOQUE,MANTA,prov-b6b79676,0
sin-f119d325,SIN-2026-0171,12,0.5547341949805481,0.75,0,0.2586456979793454,26,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.55 | Anomalía=0.26,CHOQUE,CUENCA,prov-d50cab08,0
sin-07676f7d,SIN-2026-0172,43,0.8312645483497879,0.75,1,0.8350963186210926,68,AMARILLO,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | RF-03: Proveedor en lista restrictiva (+10) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.99) (+8),CHOQUE,MANTA,prov-0776898a,1
sin-17aa9bb8,SIN-2026-0173,15,0.535371621137317,0.75,0,0.12762911532467291,27,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.54 | Anomalía=0.13,DAÑOS,GUAYAQUIL,prov-b28e0eb3,0
sin-a95b0820,SIN-2026-0174,16,0.3860208584230916,0.75,0,0.2689818216662956,26,VERDE,Borde de vigencia 11–30d (+4) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.39 | Anomalía=0.27,CHOQUE,QUITO,prov-b6b79676,0
sin-1e9d4722,SIN-2026-0175,11,0.17094876386912425,0.75,0,0.15547197764226214,16,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.17 | Anomalía=0.16,DAÑOS,CUENCA,prov-9ff54158,0
sin-5c68267d,SIN-2026-0176,11,0.05816865041890936,0.75,0,0.17618260663269877,14,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.06 | Anomalía=0.18,DAÑOS,GUAYAQUIL,prov-9ff54158,0
sin-8d5b57bf,SIN-2026-0177,20,0.9630829621220435,0.75,1,0.6373628104408572,46,AMARILLO,Docs incompletos (+4) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.96 (alerta) | Anomalía=0.64,CHOQUE,MANTA,prov-b0d3cc8d,1
sin-dceaeaab,SIN-2026-0178,25,0.04901924850049244,0.75,0,0.20113003237625388,28,VERDE,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | RF-03: Proveedor en lista restrictiva (+10) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.05 | Anomalía=0.20,CHOQUE,GUAYAQUIL,prov-0776898a,0
sin-995481fa,SIN-2026-0179,21,0.04254955921285912,0.75,0,0.17640871191429622,24,VERDE,Reporte tardío 4–7d (+3) | RF-03: Proveedor en lista restrictiva (+10) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.04 | Anomalía=0.18,CHOQUE,QUITO,prov-0776898a,0
sin-eed0ff6e,SIN-2026-0180,12,0.2546182114056598,0.75,0,0.061063297882658685,18,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.25 | Anomalía=0.06,ROBO,QUITO,prov-cd675ee2,0
sin-7e3e0e1e,SIN-2026-0181,12,0.44940445493223663,0.75,0,0.18500665739714092,23,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.45 | Anomalía=0.19,CHOQUE,GUAYAQUIL,prov-4a51b585,0
sin-abd9ccd8,SIN-2026-0182,16,0.8854181665610589,0.75,1,0.3857332607145797,38,VERDE,Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.88) (+8) | ML prob=0.89 (alerta) | Anomalía=0.39,ROBO,MANTA,prov-b0d3cc8d,1
sin-9cffe20c,SIN-2026-0183,22,0.31398204744226726,0.75,0,0.09085984518423301,29,VERDE,RF-03: Proveedor en lista restrictiva (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.31 | Anomalía=0.09,ROBO,CUENCA,prov-0776898a,0
sin-eb72a21d,SIN-2026-0184,24,0.9829065505816946,0.75,1,0.47986946262861696,48,AMARILLO,Borde de vigencia <=10d (+8) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.98 (alerta) | Anomalía=0.48,DAÑOS,GUAYAQUIL,prov-7d784f3a,1
sin-2d9e2024,SIN-2026-0185,16,0.2889830986458122,0.75,0,0.27101522577351983,24,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.29 | Anomalía=0.27,ROBO,MANTA,prov-101c01bc,0
sin-e3badca8,SIN-2026-0186,8,0.09110431064052892,0.75,0,0.06368194138119052,10,VERDE,RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.09 | Anomalía=0.06,ROBO,MANTA,prov-48386eb3,0
sin-898eb268,SIN-2026-0187,8,0.027519735771376855,0.75,0,0.2031434909781335,11,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.03 | Anomalía=0.20,CHOQUE,GUAYAQUIL,prov-b0d3cc8d,0
sin-7dbcfa50,SIN-2026-0188,18,0.02249441661442916,0.75,0,0.18896334246636134,20,VERDE,RF-03: Proveedor en lista restrictiva (+10) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.02 | Anomalía=0.19,CHOQUE,MANTA,prov-0776898a,0
sin-df9980f1,SIN-2026-0189,12,0.22600385467427547,0.75,0,0.2235286191814728,19,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.23 | Anomalía=0.22,CHOQUE,MANTA,prov-5184cb01,0
sin-54ee3396,SIN-2026-0190,24,0.9905426674507425,0.75,1,0.6570384363271772,50,AMARILLO,Borde de vigencia <=10d (+8) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.99 (alerta) | Anomalía=0.66,CHOQUE,CUENCA,prov-b0d3cc8d,1
